hour,purchase bid,sell bid,mcv,fsv,mcp
17.0,8102.625,14009.75,7399.375,7399.375,2699.6325
18.0,7825.275,14200.75,7320.525,7320.525,2660.47
19.0,6517.4,12633.675,6074.45,6074.45,2604.4825
20.0,7040.225,9141.8,6431.05,6431.05,3206.2075
21.0,7254.65,8181.325,6519.85,6519.85,3540.17
22.0,8540.7,7769.3,7309.3,7309.3,4666.385
23.0,9208.7,7367.15,7259.285,7259.285,6186.9725
24.0,9212.5,7252.216666666667,7244.716666666667,7244.716666666667,6629.66
1.0,7832.95,8120.45,6350.6825,6350.6825,3720.81
2.0,7283.6,8700.400000000001,5880.4025,5880.4025,3187.1000000000004
3.0,6995.4,9308.9,5687.0775,5687.0775,3035.6525
4.0,6374.15,9702.55,5351.375,5351.375,2919.305
5.0,6646.525,9718.275,5467.335,5467.335,2859.83
6.0,7709.175,11487.325,6731.695,6731.695,2834.8075
7.0,8262.725,13712.8,7777.55,7777.55,2713.1075
8.0,7224.15,15492.425,6854.525,6854.525,2427.6324999999997
9.0,5905.4,14532.725,5541.05,5541.05,2300.8125
10.0,5445.55,13046.675,5055.55,5055.55,2409.5125
11.0,4990.0,12479.675,4585.275,4585.275,2386.3849999999998
12.0,5389.375,12649.825,4942.125,4942.125,2547.835
13.0,6082.675,12056.675,5533.985000000001,5533.985000000001,2679.735
14.0,6461.425,12594.475,5863.65,5863.65,2725.035
15.0,7534.475,12811.275,6891.175,6891.175,2818.685
16.0,8411.8,13960.75,7785.1,7785.1,2779.95
17.0,8425.6,14983.45,7951.875,7951.875,2635.2725
18.0,7497.2,14807.375,7098.1,7098.1,2558.5275
19.0,6402.0,12933.55,5991.525,5991.525,2602.93
20.0,6771.15,9016.625,6137.875,6137.875,3055.3824999999997
21.0,6775.975,7820.05,6101.475,6101.475,3259.54
22.0,8731.575,7577.675,7170.25,7170.25,4676.9325
23.0,9776.849999999999,7094.975,7052.725,7052.725,6510.9974999999995
24.0,9717.325,6780.15,6767.15,6767.15,7108.5175
1.0,8280.3,8812.225,6280.925,6280.925,3249.2400000000002
2.0,8164.775,9600.0,6310.22,6310.22,3072.745
3.0,7857.45,10258.225,6309.5875,6309.5875,2986.8025
4.0,7634.225,10610.9,6297.3,6297.3,2900.6375
5.0,8155.15,11477.7,6639.827499999999,6639.827499999999,2837.9425
6.0,9499.175,13168.25,7889.625,7889.625,2796.6925
7.0,10050.15,14723.65,9011.225,9011.225,2722.2125
8.0,9341.7,16238.825,8361.025,8361.025,2506.8625
9.0,8521.75,14832.4,7385.2,7385.2,2459.2425
10.0,8585.8,13253.425,7220.525,7220.525,2797.385
11.0,8181.75,12982.7,6753.3,6753.3,2740.2325
12.0,8293.25,12892.225,6810.375,6810.375,2773.825
13.0,8148.975,12182.55,6559.75,6559.75,2786.8875
14.0,8465.975,11849.95,7053.5,7053.5,2874.16
15.0,9626.9,11080.775,8072.775,8072.775,3211.525
16.0,9848.975,11929.325,8299.7,8299.7,3214.1925
17.0,9844.825,14383.5,8573.775,8573.775,2849.615
18.0,8134.8,14297.95,7126.475,7126.475,2642.915
19.0,7065.125,12439.475,6288.025,6288.025,2768.575
20.0,8450.0,8830.75,7065.575,7065.575,3312.31
21.0,8507.85,7920.8,6742.1,6742.1,3762.6975
22.0,9769.775,7879.95,7555.98,7555.98,4794.835
23.0,9863.05,7399.349999999999,7354.349999999999,7354.349999999999,6657.1275000000005
24.0,9136.325,7290.075,7006.475,7006.475,4964.53
1.0,8415.725,7506.15,6280.375,6280.375,3999.91
2.0,7503.275,7882.625,5615.725,5615.725,3283.765
3.0,7100.1,8495.6,5469.7375,5469.7375,2998.4700000000003
4.0,6825.4,9338.45,5517.75,5517.75,2937.4849999999997
5.0,7368.85,9642.35,5823.7,5823.7,2967.6475
6.0,9007.975,11529.15,7502.5925,7502.5925,3025.6075
7.0,10136.8,14077.4,9345.3,9345.3,2878.2475
8.0,9973.275,15270.8,9303.0175,9303.0175,2711.7875
9.0,8146.85,14808.675,7345.8075,7345.8075,2570.2025
10.0,7002.2,13234.275,6199.93,6199.93,2680.265
11.0,6562.225,11988.25,5714.645,5714.645,2579.0
12.0,6889.3,11211.35,5873.775,5873.775,2709.165
13.0,7031.1,11327.925,6005.85,6005.85,2741.2775
14.0,7137.425,11314.725,6193.139999999999,6193.139999999999,2758.4575
15.0,8764.65,10931.849999999999,7359.5,7359.5,3183.3175
16.0,9728.375,12217.275,8271.335,8271.335,3183.385
17.0,9227.300000000001,14342.5,8364.352499999999,8364.352499999999,2786.195
18.0,7626.375,13842.625,6889.475,6889.475,2691.005
19.0,5748.924999999999,11379.775,5256.875,5256.875,2406.235
20.0,7500.625,8016.125,6408.1,6408.1,3428.34
21.0,7929.225,7431.225,6621.325,6621.325,4349.3725
22.0,8725.4,6763.35,6628.9,6628.9,5325.405
23.0,9565.375,6559.275,6498.675,6498.675,6088.31
24.0,9273.175,6853.525000000001,6779.1725,6779.1725,5678.335
1.0,11015.175,7874.1,7431.685,7431.685,4681.53
2.0,10095.7,8177.7,6965.35,6965.35,3985.825
3.0,8734.7,8663.875,6463.8525,6463.8525,3368.625
4.0,8431.05,8698.975,6305.35,6305.35,3249.5074999999997
5.0,8678.25,8973.075,6524.325000000001,6524.325000000001,3293.5
6.0,10301.25,10384.099999999999,7762.85,7762.85,3393.245
7.0,10119.25,12046.0,8697.675,8697.675,2985.6775000000002
8.0,9650.0,14098.475,8527.95,8527.95,2660.2225
9.0,8530.875,13018.7,7390.35,7390.35,2634.8849999999998
10.0,7454.9,11713.25,6261.75,6261.75,2794.4925000000003
11.0,6796.2,11182.4,5571.0175,5571.0175,2667.09
12.0,6529.925,11293.175,5430.0,5430.0,2547.2525
13.0,7118.575,11536.075,5664.4725,5664.4725,2708.74
14.0,7189.575,10882.75,5788.5,5788.5,2646.265
15.0,8747.5,9828.75,6562.12,6562.12,3239.99
16.0,9580.05,10622.375,7282.85,7282.85,3262.915
17.0,9182.425,12702.3,7457.375,7457.375,2919.0074999999997
18.0,8272.675,12877.65,6781.3,6781.3,2752.2825000000003
19.0,7265.35,10430.425,5880.825,5880.825,2822.8575
20.0,8460.1,8527.5,6918.475,6918.475,3609.5875
21.0,9084.525,8183.0,7205.110000000001,7205.110000000001,4307.275
22.0,9992.3,7555.200000000001,7459.3025,7459.3025,5757.56
23.0,10463.900000000001,6920.325,6919.275,6919.275,7272.7875
24.0,9734.575,7062.625,7003.875,7003.875,6598.4725
1.0,10867.35,6989.325,6757.125,6757.125,5754.3575
2.0,10346.125,7459.65,6931.9875,6931.9875,4636.215
3.0,9619.675,8030.55,6510.89,6510.89,3999.6025
4.0,9212.025,8259.925,6416.995,6416.995,3894.1875
5.0,9323.0,8790.475,6715.465,6715.465,3647.2225
6.0,9865.8,9507.675,7269.55,7269.55,3625.34
7.0,10823.325,11798.85,8930.9,8930.9,3384.4425
8.0,10354.275,13598.3,8891.925,8891.925,2780.6275
9.0,8659.225,12756.6,7470.25,7470.25,2632.3975
10.0,7522.975,11314.05,6279.8,6279.8,2829.82
11.0,6301.625,10967.8,5584.425,5584.425,2441.4875
12.0,5643.975,10939.75,4948.025,4948.025,2349.71
13.0,5527.825,10726.325,4887.175,4887.175,2186.0975
14.0,5656.475,10950.3,5015.975,5015.975,1999.75
15.0,7210.25,11133.75,6002.6425,6002.6425,2965.2725
16.0,9054.325,12137.95,7514.425,7514.425,3238.0475
17.0,9249.05,13245.775000000001,7988.625,7988.625,3013.4925
18.0,8427.175,12482.6,7330.3675,7330.3675,2828.645
19.0,6964.05,10021.525,6038.825,6038.825,2923.9825
20.0,7772.150000000001,7343.025,6376.025,6376.025,4047.085
21.0,8295.025,7081.925,6625.2925000000005,6625.2925000000005,4810.0825
22.0,9130.65,6757.05,6677.8,6677.8,6069.32
23.0,9660.475,6277.0,6257.0,6257.0,7484.727500000001
24.0,9543.7,6321.575000000001,6291.575000000001,6291.575000000001,7212.9625
1.0,8635.375,7428.625,6869.9425,6869.9425,5188.8025
2.0,7711.175,7656.575,6189.1,6189.1,4022.1
3.0,6878.95,8361.35,5469.15,5469.15,3305.96
4.0,5927.475,8596.85,4624.9,4624.9,2989.1
5.0,5970.775,8959.925,4674.3475,4674.3475,2959.465
6.0,7083.125,10690.625,5950.45,5950.45,2767.305
7.0,7520.525,12744.725,7053.65,7053.65,2609.4525000000003
8.0,6659.6,14506.4,6392.5,6392.5,2199.875
9.0,4749.075,13719.8,4510.875,4510.875,1855.99
10.0,3870.5,12364.55,3648.45,3648.45,1529.29
11.0,3733.3500000000004,12047.675,3511.3,3511.3,1513.035
12.0,3728.75,12266.125,3487.05,3487.05,1799.3325
13.0,3773.225,11729.0,3531.525,3531.525,1744.285
14.0,4022.7250000000004,11637.75,3761.775,3761.775,1899.3525
15.0,4965.725,12030.525,4481.6,4481.6,2341.805
16.0,5933.625,12890.800000000001,5077.4,5077.4,2632.575
17.0,5920.65,14513.7,5210.875,5210.875,2433.675
18.0,5258.575,14017.45,4649.15,4649.15,2388.7275
19.0,5032.825,11584.775,4571.4075,4571.4075,2417.0299999999997
20.0,6387.175,7978.175,5565.325,5565.325,3416.0600000000004
21.0,6678.475,8096.925,5993.675,5993.675,3585.595
22.0,6946.35,7716.7,6061.075,6061.075,3814.5425
23.0,7498.65,7237.55,6063.5675,6063.5675,4492.79
24.0,7078.925,7260.35,5744.1675000000005,5744.1675000000005,4114.555
1.0,8823.375,9976.45,7276.675,7276.675,3991.8975
2.0,7674.0,10325.55,6291.625,6291.625,3283.1075
3.0,6572.9,10412.875,5410.2375,5410.2375,2764.35
4.0,6276.6,10297.625,5095.2825,5095.2825,2720.3275000000003
5.0,6355.425,10796.75,5333.075,5333.075,2522.9775
6.0,7017.95,12313.65,6031.775,6031.775,2521.92
7.0,7324.925,13803.325,6772.25,6772.25,2660.4
8.0,6684.225,15587.425,6293.575000000001,6293.575000000001,2039.455
9.0,5487.725,15141.225,5172.625,5172.625,1856.01
10.0,5701.375,13964.4,5213.785,5213.785,2207.465
11.0,5337.025,13719.15,4913.0275,4913.0275,1999.8775
12.0,4968.6,13607.675,4609.39,4609.39,1999.665
13.0,5026.625,13172.225,4642.505,4642.505,1999.4025
14.0,5408.425,12463.575,4982.6525,4982.6525,2101.9175
15.0,7258.15,12200.575,6218.0625,6218.0625,2855.0825
16.0,8530.199999999999,12890.375,7014.325,7014.325,3065.9325
17.0,8619.975,14579.125,7573.18,7573.18,2663.8025
18.0,7988.625,14884.150000000001,7091.325,7091.325,2573.4225
19.0,6779.175,13033.2,6139.87,6139.87,2600.705
20.0,7316.5,8830.875,6475.975,6475.975,3224.6125
21.0,7285.925,8057.475,6337.2,6337.2,3845.32
22.0,7863.05,7972.925,6687.725,6687.725,4175.175
23.0,8441.95,7573.675,6942.55,6942.55,5331.5225
24.0,8206.475,7682.4,6729.685,6729.685,4581.950000000001
1.0,10706.725,9606.125,8907.775,8907.775,4471.1125
2.0,9555.25,9951.3,7953.35,7953.35,3555.065
3.0,8299.0,9745.875,6938.75,6938.75,3137.87
4.0,7574.7,10079.724999999999,6426.725,6426.725,2953.1
5.0,7075.025,10628.4,6010.15,6010.15,2717.4350000000004
6.0,7919.075,11322.1,6582.5,6582.5,2719.4700000000003
7.0,8267.9,13076.7,7344.3,7344.3,2742.745
8.0,7528.85,15069.675,7123.5875,7123.5875,2280.5825
9.0,6348.025,14639.075,6078.625,6078.625,2299.575
10.0,5425.1,13759.3,5199.575,5199.575,2216.8325
11.0,3925.225,14163.775,3783.175,3783.175,1531.6599999999999
12.0,4086.75,13992.6,3926.75,3926.75,1999.065
13.0,3554.85,13428.125,3460.45,3460.45,1096.8425
14.0,3868.8,12608.375,3731.3999999999996,3731.3999999999996,1547.8474999999999
15.0,5825.7,11703.0,5409.8,5409.8,2322.21
16.0,6885.85,12668.849999999999,6016.8125,6016.8125,2681.6975
17.0,7024.05,14863.075,6526.15,6526.15,2565.8975
18.0,5905.475,15506.625,5581.175,5581.175,2396.155
19.0,5212.65,13527.775000000001,4911.05,4911.05,2354.665
20.0,6186.549999999999,9963.025,5816.325,5816.325,2846.465
21.0,6937.0,9536.775000000001,6476.925,6476.925,3087.3900000000003
22.0,8003.475,9327.95,7261.17,7261.17,3565.14
23.0,8935.2,9210.650000000001,7625.425,7625.425,3949.76
24.0,8897.925,9177.550000000001,7602.5,7602.5,3992.1525
1.0,9069.3,9373.8,7809.5725,7809.5725,4218.6224999999995
2.0,7404.025,9618.95,6345.9,6345.9,3002.02
3.0,6271.4,9561.3,5435.275,5435.275,2489.765
4.0,5797.225,9843.375,4929.425,4929.425,2527.78
5.0,5562.950000000001,10505.7,4866.525,4866.525,2189.27
6.0,6523.975,11268.3,5689.1,5689.1,2372.0125000000003
7.0,8370.925,13890.925,7705.95,7705.95,2653.5625
8.0,7379.3,14911.8,6961.75,6961.75,2249.5225
9.0,5269.7,13764.45,5135.8,5135.8,1928.805
10.0,4177.674999999999,12693.475,4041.475,4041.475,1871.0275
11.0,4328.2,12947.550000000001,4185.8,4185.8,1999.1399999999999
12.0,4454.25,13120.5,4311.85,4311.85,1999.25
13.0,4477.9,12642.525000000001,4330.0,4330.0,1999.2275
14.0,4491.025,11982.075,4330.625,4330.625,1999.1775
15.0,5373.05,11629.575,4912.225,4912.225,2128.1425
16.0,6145.775,12353.825,5475.6,5475.6,2491.1
17.0,6911.1,14620.675,6058.175,6058.175,2587.7125
18.0,6398.125,14576.35,5648.9,5648.9,2427.21
19.0,4647.875,12354.8,4545.625,4545.625,1451.22
20.0,6415.05,8712.75,5808.175,5808.175,3007.175
21.0,7808.25,8418.425,6962.325,6962.325,3547.235
22.0,9171.25,8197.075,7425.1775,7425.1775,4200.215
23.0,10430.05,8000.625,7495.6775,7495.6775,4569.855
24.0,10482.15,8070.65,7617.6475,7617.6475,4748.04
1.0,9831.224999999999,10822.925,8582.7225,8582.7225,3801.7925
2.0,7841.4,11135.6,6875.425,6875.425,2802.925
3.0,6331.7,11076.825,5559.25,5559.25,2417.9849999999997
4.0,5408.6,11328.9,4762.0425,4762.0425,2163.165
5.0,5058.549999999999,11409.425,4525.025,4525.025,2034.2350000000001
6.0,6915.8,11798.325,5899.5725,5899.5725,2647.3125
7.0,7674.4,13948.5,7360.375,7360.375,2623.6275
8.0,6555.625,15929.025000000001,6372.6,6372.6,2064.0825
9.0,4833.45,15642.65,4714.35,4714.35,1805.6799999999998
10.0,4579.275,14137.825,4197.85,4197.85,1804.65
11.0,4060.8,13996.325,3911.175,3911.175,1741.7825
12.0,4372.225,14113.55,3841.3,3841.3,1854.725
13.0,4248.75,13358.5,3851.85,3851.85,1804.9275
14.0,4464.65,13224.75,4071.25,4071.25,1894.4625
15.0,4981.95,14320.5,4766.7975,4766.7975,2199.97
16.0,5913.875,14865.2,5244.8975,5244.8975,2586.8225
17.0,6610.85,16404.825,6053.425,6053.425,2543.58
18.0,6024.0,15952.375,5634.525,5634.525,2468.5425
19.0,4511.1,13269.175,4246.42,4246.42,1872.625
20.0,5600.55,8954.8,5214.275,5214.275,2674.49
21.0,7542.6,9178.3,7003.3,7003.3,3169.925
22.0,9316.7,9156.099999999999,8169.85,8169.85,4104.2075
23.0,10951.325,8703.95,8412.25,8412.25,5250.5625
24.0,10760.650000000001,8985.6,8666.925,8666.925,5322.6825
1.0,10871.35,9446.275000000001,8639.15,8639.15,4500.5975
2.0,9515.900000000001,9906.05,7811.225,7811.225,3390.415
3.0,8617.05,10087.875,7193.6,7193.6,3087.31
4.0,7490.55,10937.95,6066.8,6066.8,2857.0425
5.0,6957.475,11028.0,5575.425,5575.425,2738.2825000000003
6.0,7756.225,12337.825,6388.6375,6388.6375,2740.6825
7.0,8296.05,14874.949999999999,7524.650000000001,7524.650000000001,2573.35
8.0,7353.375,16947.675,6575.525,6575.525,2418.0475
9.0,5863.3,16475.5,5180.7,5180.7,2010.475
10.0,5307.15,15641.75,4232.0225,4232.0225,2395.1875
11.0,5208.6,15800.35,4345.675,4345.675,2194.9025
12.0,5566.05,16138.675,4595.575,4595.575,2360.0475
13.0,4976.35,15271.1,4364.85,4364.85,1999.7975
14.0,5380.75,15516.15,4663.3575,4663.3575,2283.16
15.0,6745.65,16037.35,5783.6775,5783.6775,2696.6549999999997
16.0,8140.1,16349.325,7078.3675,7078.3675,2666.2475
17.0,8979.45,16867.425,8059.110000000001,8059.110000000001,2652.19
18.0,8074.775,16068.925,7290.2725,7290.2725,2573.445
19.0,5854.6,12922.625,5118.325,5118.325,2353.925
20.0,7067.875,8785.8,6017.5975,6017.5975,2930.085
21.0,8758.275,8424.4,7366.525,7366.525,3829.96
22.0,10744.85,8022.05,7667.4725,7667.4725,5062.95
23.0,12954.375,8058.55,8031.05,8031.05,6975.9425
24.0,12223.65,8547.425,8467.425,8467.425,6351.445
1.0,6244.925,11473.475,5378.16,5378.16,2862.415
2.0,5631.925,12719.875,5031.9,5031.9,2290.9125
3.0,5009.425,13764.375,4575.6725,4575.6725,2010.81
4.0,4594.225,14580.525,4263.45,4263.45,1812.9225
5.0,4536.8,14721.975,4236.825,4236.825,1715.3575
6.0,5574.175,15885.0,5095.525,5095.525,2010.7925
7.0,7328.725,18341.8,7126.7975,7126.7975,2358.99
8.0,6681.525,19338.0,6542.7325,6542.7325,2021.9375
9.0,5242.150000000001,19101.85,5143.150000000001,5143.150000000001,1713.66
10.0,4455.025000000001,18066.275,4332.025000000001,4332.025000000001,1999.24
11.0,4044.175,18686.175,3921.675,3921.675,1999.1775
12.0,4110.45,18895.3,3987.95,3987.95,1999.3249999999998
13.0,3938.575,19152.2,3816.575,3816.575,1999.1950000000002
14.0,4099.325,19373.725,3877.825,3877.825,1999.135
15.0,4797.75,19945.075,4583.05,4583.05,2010.5774999999999
16.0,5948.05,19696.575,5598.95,5598.95,2043.47
17.0,6324.6,19944.425,5984.6,5984.6,2067.69
18.0,5660.425,19869.475,5420.5225,5420.5225,2021.635
19.0,4711.375,15962.55,4495.35,4495.35,1918.415
20.0,5578.475,11442.075,5253.7,5253.7,2577.1675
21.0,6303.375,11373.55,5991.575,5991.575,2989.3
22.0,6413.05,10337.0,6020.3,6020.3,3004.7625
23.0,7145.425,10040.15,6006.2,6006.2,3434.785
24.0,7002.675,10708.925,5949.425,5949.425,3127.2799999999997
1.0,6564.15,11649.075,5673.4,5673.4,2795.4575
2.0,5921.875,12924.0,5078.7825,5078.7825,2674.6875
3.0,5290.525,12880.975,4467.3975,4467.3975,2369.655
4.0,4565.2,13912.2,3922.115,3922.115,2127.1525
5.0,4487.85,14694.025,3924.265,3924.265,2049.5975
6.0,5775.325,16375.35,4994.465,4994.465,2267.2
7.0,7896.975,18703.675,7347.5725,7347.5725,2236.5975
8.0,7896.4,19844.575,7444.79,7444.79,2217.3175
9.0,5749.9,20126.6,5658.325,5658.325,1834.705
10.0,4323.525,20070.0,4246.4400000000005,4246.4400000000005,1606.595
11.0,3615.35,20304.075,3599.85,3599.85,951.225
12.0,3158.125,21104.85,3155.125,3155.125,723.85
13.0,2923.975,21318.65,2920.975,2920.975,598.7525
14.0,3223.775,22381.45,3220.775,3220.775,751.505
15.0,3899.775,21892.65,3873.0825,3873.0825,1682.7125
16.0,4725.05,21047.725,4660.775,4660.775,1994.6375
17.0,5339.0,20780.199999999997,5130.2,5130.2,1807.4325
18.0,5055.85,19022.0,4906.895,4906.895,1709.475
19.0,4341.0,15826.025,4176.47,4176.47,1718.6125
20.0,5586.3,10803.775,5280.025,5280.025,2652.2725
21.0,6582.95,10554.575,6327.1,6327.1,2889.7525
22.0,7409.825000000001,10528.35,6985.6,6985.6,3091.9775
23.0,7993.45,10223.05,6984.325,6984.325,3185.7625
24.0,7634.425,10982.075,6642.825,6642.825,3007.0375
1.0,4939.0,10926.225,4315.5375,4315.5375,2228.6425
2.0,4489.625,12070.75,3929.4575,3929.4575,2196.275
3.0,4565.725,12542.25,4101.8,4101.8,2014.8325
4.0,4467.525,13906.725,4118.275,4118.275,1785.6175
5.0,4395.525,14819.05,4031.2250000000004,4031.2250000000004,1858.4075
6.0,5094.7,16388.45,4692.625,4692.625,1915.8225
7.0,7386.7,19214.475,7209.4175,7209.4175,2124.1724999999997
8.0,7250.15,19675.825,7092.6849999999995,7092.6849999999995,2101.725
9.0,5661.15,19541.475,5589.6,5589.6,1707.6675
10.0,4367.4,18921.3,4293.3,4293.3,1626.705
11.0,4092.475,18659.3,4003.275,4003.275,1796.6275
12.0,4122.975,18843.525,4030.375,4030.375,1955.5
13.0,4109.4,19057.375,4019.4,4019.4,1839.125
14.0,3936.55,20156.800000000003,3849.0,3849.0,1764.6025
15.0,4198.975,19995.775,4106.375,4106.375,1994.3175
16.0,4805.85,19772.125,4688.025,4688.025,2060.1225
17.0,5355.425,19639.775,5258.725,5258.725,1976.4275
18.0,5051.424999999999,18695.35,4894.2625,4894.2625,1965.55
19.0,3976.3500000000004,15523.075,3912.95,3912.95,1774.5
20.0,5748.2,9403.35,5253.835,5253.835,2851.34
21.0,5921.9,8698.025,5606.5,5606.5,2988.9474999999998
22.0,6113.0,8750.7,5724.95,5724.95,3086.86
23.0,6949.175,8444.125,5916.615,5916.615,3364.2975
24.0,6677.049999999999,8778.375,5703.575000000001,5703.575000000001,3133.865
1.0,6702.775,9287.0,5326.0575,5326.0575,2725.0175
2.0,5646.075,10038.775,4596.45,4596.45,2384.1549999999997
3.0,5012.275,10735.975,3956.475,3956.475,2249.67
4.0,5025.375,12026.725,3888.925,3888.925,2226.9075
5.0,5071.525,12154.8,4001.2,4001.2,2207.0775
6.0,6804.05,14867.175,5745.925,5745.925,2423.755
7.0,9046.825,17786.35,8506.6375,8506.6375,2544.2875
8.0,9137.825,18551.275,8617.325,8617.325,2558.5425
9.0,7755.85,17892.975,7250.35,7250.35,2173.0875
10.0,6410.575000000001,16885.8,5850.225,5850.225,2237.4075
11.0,5705.5,16912.45,5204.7,5204.7,2190.4700000000003
12.0,5860.3,17288.85,5366.2,5366.2,2190.67
13.0,5752.8,17853.575,5275.475,5275.475,2112.9975
14.0,5503.7,18884.325,5039.8,5039.8,2083.16
15.0,6195.175,18506.875,5690.225,5690.225,2325.005
16.0,6977.925,18036.025,6409.975,6409.975,2505.5299999999997
17.0,6818.625,18939.35,6495.525,6495.525,2288.645
18.0,6091.375,18003.325,5793.45,5793.45,2151.725
19.0,5100.925,15195.4,4765.650000000001,4765.650000000001,2110.7675
20.0,5519.55,9375.8,5097.95,5097.95,2696.665
21.0,5928.9,8679.275000000001,5451.85,5451.85,2911.86
22.0,6286.625,8478.475,5613.7,5613.7,3029.69
23.0,7326.9,8143.9,5890.95,5890.95,3546.0675
24.0,7458.3,8291.05,6042.0,6042.0,3490.1425
1.0,6513.45,10327.875,5634.475,5634.475,2589.3275
2.0,6168.55,11640.35,5334.275,5334.275,2504.3575
3.0,6211.25,11696.525000000001,5357.6,5357.6,2536.7425
4.0,6281.825,12801.7,5404.700000000001,5404.700000000001,2558.37
5.0,6362.125,13255.45,5497.6900000000005,5497.6900000000005,2525.635
6.0,7433.6,15221.325,6623.2,6623.2,2432.3425
7.0,9411.475,18709.05,9138.2,9138.2,2522.3025
8.0,8987.025,19629.425,8731.675,8731.675,2429.495
9.0,7175.9,18876.45,6927.1,6927.1,2119.4525
10.0,5374.174999999999,17428.6,5116.5,5116.5,2130.6725
11.0,5186.55,17054.175000000003,4958.325000000001,4958.325000000001,2024.9199999999998
12.0,5264.35,16941.825,5050.925,5050.925,2049.7025
13.0,5105.9,15959.15,4908.7,4908.7,1999.86
14.0,5252.85,17039.075,5019.7,5019.7,2074.835
15.0,6628.125,17538.5,6258.3,6258.3,2362.875
16.0,7611.125,17778.475,7076.65,7076.65,2544.7375
17.0,8173.525,19029.525,7699.07,7699.07,2504.4125
18.0,7355.5,18672.35,6786.125,6786.125,2299.4674999999997
19.0,5883.25,14091.15,5526.875,5526.875,2406.785
20.0,6486.7,8428.7,5812.65,5812.65,2894.7725
21.0,7230.5,8358.0,6651.365,6651.365,3176.4224999999997
22.0,8360.9,8267.25,7122.7725,7122.7725,3675.2375
23.0,9266.85,8271.925,7315.5225,7315.5225,4200.235000000001
24.0,8861.325,8847.7,7397.405,7397.405,3871.025
1.0,6678.725,10817.45,5762.8375,5762.8375,2532.65
2.0,6170.85,11866.725,5317.25,5317.25,2474.695
3.0,5854.55,12283.425,5021.225,5021.225,2356.8575
4.0,5885.0,13888.8,5033.4,5033.4,2461.64
5.0,6323.924999999999,14299.825,5511.45,5511.45,2489.2825
6.0,7410.875,16682.25,6606.55,6606.55,2494.135
7.0,8857.975,18809.95,8556.575,8556.575,2476.7725
8.0,8273.0,19604.525,7973.475,7973.475,2383.045
9.0,6932.825,19206.1,6640.175,6640.175,2116.7825000000003
10.0,6441.275,18177.7,5961.425,5961.425,2395.27
11.0,6260.075000000001,18057.325,5766.65,5766.65,2282.7925
12.0,6435.075000000001,18219.125,5944.3724999999995,5944.3724999999995,2197.2275
13.0,6039.8,17638.1,5647.36,5647.36,1999.685
14.0,6328.075,18823.625,5924.6849999999995,5924.6849999999995,1999.6525000000001
15.0,7213.675,18934.675,6747.75,6747.75,2250.54
16.0,7541.0,18913.625,7045.0,7045.0,2404.3849999999998
17.0,7455.275,19858.375,7031.4,7031.4,2285.7225
18.0,7222.6,19152.4,6886.3225,6886.3225,2175.3
19.0,6923.725,15713.699999999999,6508.475,6508.475,2470.945
20.0,7393.45,9799.075,6333.975,6333.975,2953.9575
21.0,8490.400000000001,9621.175,7527.1449999999995,7527.1449999999995,3209.8424999999997
22.0,10475.975,9691.85,8705.9275,8705.9275,4062.92
23.0,11635.65,9433.25,8785.05,8785.05,5175.305
24.0,10901.7,10069.5,8728.145,8728.145,4231.5425
1.0,10421.4,10261.975,8014.39,8014.39,3257.33
2.0,9384.15,10160.9,7351.327499999999,7351.327499999999,3080.1075
3.0,8622.9,10621.575,6900.805,6900.805,2899.7525
4.0,7652.0,11495.925,6006.2275,6006.2275,2679.665
5.0,7048.525,11849.2,5719.96,5719.96,2615.51
6.0,8089.725,13573.125,6821.1775,6821.1775,2612.3450000000003
7.0,9531.2,15645.3,8835.1825,8835.1825,2558.7375
8.0,9023.675,17219.0,8321.532500000001,8321.532500000001,2519.9325
9.0,7851.724999999999,16747.875,7062.8724999999995,7062.8724999999995,2299.045
10.0,7103.825,15753.425,6186.34,6186.34,2466.6175000000003
11.0,7022.175,15562.8,5773.625,5773.625,2321.84
12.0,7126.8,15665.25,5783.422500000001,5783.422500000001,2300.4525
13.0,6823.525,15750.75,5821.925,5821.925,2053.135
14.0,7082.25,17122.925,5990.3550000000005,5990.3550000000005,2103.245
15.0,7861.15,17673.95,6671.55,6671.55,2406.7025
16.0,8131.625,18030.75,7373.150000000001,7373.150000000001,2511.2799999999997
17.0,8196.15,18549.1,7481.75,7481.75,2447.0474999999997
18.0,7763.35,17218.1,7076.15,7076.15,2332.0150000000003
19.0,6674.675,13650.225,6014.5,6014.5,2483.745
20.0,7918.525000000001,8587.4,6442.625,6442.625,3139.615
21.0,9720.3,9155.125,7703.7725,7703.7725,3501.805
22.0,11800.775,8904.875,8357.41,8357.41,4601.7725
23.0,12983.475,8453.325,8262.224999999999,8262.224999999999,5500.65
24.0,12698.925,8772.6,8338.1525,8338.1525,5057.7875
1.0,9865.9,10495.35,8367.95,8367.95,3429.05
2.0,8610.225,11123.05,7367.7375,7367.7375,2894.8875
3.0,7664.5,11198.525000000001,6535.875,6535.875,2757.02
4.0,6868.9,11443.025,5846.900000000001,5846.900000000001,2600.7875
5.0,6634.075,12562.175,5723.075000000001,5723.075000000001,2489.6625
6.0,7749.075,14632.325,6802.775,6802.775,2549.0525000000002
7.0,9486.575,17524.55,8990.375,8990.375,2566.0699999999997
8.0,8976.4,18351.575,8461.0,8461.0,2541.3925
